Location: [37.67848101], [79.43964078]		Wealth: 87329.6120930974	SA: [0.02508582]		Phone Type: Android
Location: [38.41094664], [79.08118465]		Wealth: 88359.17180338324	SA: [0.25100464]		Phone Type: Android
Location: [38.20348439], [79.29671746]		Wealth: 96217.40152956436	SA: [0.68149969]		Phone Type: Android
Location: [37.75093279], [79.25662407]		Wealth: 81367.50734694721	SA: [0.39848704]		Phone Type: Android
Location: [37.82219099], [79.2125117]		Wealth: 104388.42334409105	SA: [0.51330141]		Phone Type: Apple
Location: [37.57216487], [79.47255045]		Wealth: 64960.96040451024	SA: [0.17966244]		Phone Type: Android
Location: [38.15055707], [79.57749619]		Wealth: 114450.23132829015	SA: [0.43570411]		Phone Type: Android
Location: [37.84454694], [79.14446432]		Wealth: 64096.02900550423	SA: [0.73536872]		Phone Type: Apple
Location: [38.14228339], [79.59380057]		Wealth: 70481.74984436989	SA: [0.45389481]		Phone Type: Android
Location: [37.64749056], [79.18953033]		Wealth: 92033.4141545758	SA: [0.84674936]		Phone Type: Apple
Location: [37.61194275], [78.98540044]		Wealth: 65442.11535513743	SA: [0.84794947]		Phone Type: Android
Location: [38.16515505], [79.09580579]		Wealth: 99431.20215278011	SA: [0.40926599]		Phone Type: Android
Location: [37.44167096], [79.21112018]		Wealth: 105984.69101662251	SA: [0.19830881]		Phone Type: Apple
Location: [37.86328675], [79.63896826]		Wealth: 74785.53362733811	SA: [0.71198563]		Phone Type: Android
Location: [38.32648926], [79.0873791]		Wealth: 102321.65373791069	SA: [0.97337596]		Phone Type: Apple
Location: [37.59291312], [79.63864711]		Wealth: 123769.61609754969	SA: [0.53303277]		Phone Type: Android
Location: [37.46344258], [79.51099409]		Wealth: 98072.85171706989	SA: [0.17732143]		Phone Type: Android
Location: [38.1914394], [79.36962284]		Wealth: 115906.10465815799	SA: [0.58982414]		Phone Type: Android
Location: [37.80247028], [79.58245708]		Wealth: 101860.30084967604	SA: [0.10464141]		Phone Type: Apple
Location: [38.3879435], [79.4858298]		Wealth: 96106.41799727592	SA: [0.90168706]		Phone Type: Android
Location: [38.31934906], [78.92258066]		Wealth: 111385.42127365977	SA: [0.54515497]		Phone Type: Android
Location: [37.90524744], [79.54459347]		Wealth: 89458.36901924456	SA: [0.00572714]		Phone Type: Apple
Location: [37.89915752], [78.82719193]		Wealth: 111187.29173732288	SA: [0.46009071]		Phone Type: Android
Location: [38.33853237], [79.39963582]		Wealth: 117365.42863794292	SA: [0.89277389]		Phone Type: Apple
Location: [38.11530921], [79.16233308]		Wealth: 84497.79066601503	SA: [0.10537389]		Phone Type: Android
Location: [38.03193845], [78.86613076]		Wealth: 119938.64619496137	SA: [0.22089524]		Phone Type: Apple
Location: [37.43959411], [79.42012347]		Wealth: 81789.36990921324	SA: [0.08418204]		Phone Type: Apple
Location: [38.14857819], [79.03805911]		Wealth: 117684.84734887703	SA: [0.67112198]		Phone Type: Android
Location: [37.92340795], [79.58530532]		Wealth: 120375.78677481301	SA: [0.59692316]		Phone Type: Apple
Location: [37.57869589], [79.0653792]		Wealth: 113514.80499320234	SA: [0.19538208]		Phone Type: Apple
Location: [38.17447915], [79.29800582]		Wealth: 144234.11844314856	SA: [0.86799866]		Phone Type: Android
Location: [38.03807863], [79.41021105]		Wealth: 127441.61947910997	SA: [0.01733287]		Phone Type: Apple
Location: [38.22392093], [79.35438222]		Wealth: 135056.7111119448	SA: [0.98395562]		Phone Type: Android
Location: [38.31244488], [78.75985568]		Wealth: 87813.41268691226	SA: [0.44473077]		Phone Type: Android
Location: [38.13218757], [79.40313624]		Wealth: 131147.925807591	SA: [0.02256574]		Phone Type: Apple
Location: [38.00672986], [79.46064036]		Wealth: 105571.83970172927	SA: [0.75428743]		Phone Type: Android
Location: [37.90705601], [78.71859301]		Wealth: 99433.15868751814	SA: [0.82183597]		Phone Type: Android
Location: [37.51696909], [78.80952265]		Wealth: 111570.5184455955	SA: [0.12970778]		Phone Type: Android
Location: [37.48869401], [79.46617073]		Wealth: 105268.07067084295	SA: [0.26204023]		Phone Type: Apple
Location: [38.41541104], [79.10494973]		Wealth: 94481.76587433655	SA: [0.57091624]		Phone Type: Apple
Location: [38.16402964], [78.95358828]		Wealth: 109029.50267180354	SA: [0.50846342]		Phone Type: Android
Location: [37.60577796], [78.86210666]		Wealth: 81688.98740601448	SA: [0.42111185]		Phone Type: Apple
Location: [38.1068261], [78.99097181]		Wealth: 83552.1666098477	SA: [0.70089359]		Phone Type: Android
Location: [37.5299569], [79.38427738]		Wealth: 103026.77324726012	SA: [0.24965142]		Phone Type: Apple
Location: [37.63505426], [79.20923188]		Wealth: 105528.26411091888	SA: [0.64283307]		Phone Type: Android
Location: [37.52192963], [78.92315586]		Wealth: 55663.12788450487	SA: [0.97848484]		Phone Type: Android
Location: [38.2253906], [79.17210056]		Wealth: 109036.67910042014	SA: [0.32662807]		Phone Type: Apple
Location: [37.70750279], [79.19007967]		Wealth: 96342.14257104343	SA: [0.4167912]		Phone Type: Android
Location: [38.21047066], [79.62863267]		Wealth: 106944.53116208993	SA: [0.89113746]		Phone Type: Apple
Location: [38.06883229], [79.13688987]		Wealth: 141428.90795948068	SA: [0.86395818]		Phone Type: Apple
Location: [38.31271311], [78.65926616]		Wealth: 66001.5322490333	SA: [0.3212793]		Phone Type: Apple
Location: [37.98844164], [79.21808779]		Wealth: 87249.03070385403	SA: [0.87861443]		Phone Type: Android
Location: [37.87967723], [78.79928654]		Wealth: 113586.2310940289	SA: [0.5975657]		Phone Type: Android
Location: [38.37104548], [79.13490884]		Wealth: 95008.55163600374	SA: [0.86735085]		Phone Type: Android
Location: [38.20796526], [79.17835126]		Wealth: 116537.42898544748	SA: [0.27464161]		Phone Type: Android
Location: [38.38987572], [79.11049368]		Wealth: 95534.84748066538	SA: [0.56661299]		Phone Type: Apple
Location: [38.19763944], [79.16845278]		Wealth: 91957.70694359593	SA: [0.5399574]		Phone Type: Apple
Location: [37.97357332], [79.60949241]		Wealth: 120395.04225671376	SA: [0.932648]		Phone Type: Apple
Location: [37.95201794], [79.01697929]		Wealth: 62425.82757198343	SA: [0.67436435]		Phone Type: Apple
Location: [37.52010343], [78.87323072]		Wealth: 88151.31327681903	SA: [0.29108583]		Phone Type: Android
Location: [38.16517987], [79.59227152]		Wealth: 90435.18647730179	SA: [0.37883302]		Phone Type: Android
Location: [38.39392595], [79.36081125]		Wealth: 114740.88591605354	SA: [0.63284066]		Phone Type: Android
Location: [38.29963421], [78.9596325]		Wealth: 107196.49453750957	SA: [0.95645489]		Phone Type: Android
Location: [37.85430526], [78.75276272]		Wealth: 104952.22159001495	SA: [0.57394534]		Phone Type: Android
Location: [37.62366285], [79.41404321]		Wealth: 93288.82312152025	SA: [0.21807919]		Phone Type: Android
Location: [38.25743046], [79.41811752]		Wealth: 114154.82822797928	SA: [0.37194967]		Phone Type: Apple
Location: [37.98589956], [79.36264247]		Wealth: 108948.52652952376	SA: [0.46252201]		Phone Type: Android
Location: [38.11003405], [79.56214816]		Wealth: 109826.72664218592	SA: [0.72256357]		Phone Type: Apple
Location: [38.00311387], [79.33967038]		Wealth: 142244.33537551935	SA: [0.33284498]		Phone Type: Apple
Location: [38.31757642], [78.88106847]		Wealth: 86380.6949254742	SA: [0.19101891]		Phone Type: Apple
Location: [37.86681914], [78.89525125]		Wealth: 118454.35977225013	SA: [0.17906841]		Phone Type: Android
Location: [37.45893913], [79.6208835]		Wealth: 108298.43976389419	SA: [0.57656978]		Phone Type: Android
Location: [38.2810916], [79.60319375]		Wealth: 132616.6157711574	SA: [0.79521946]		Phone Type: Android
Location: [37.79067091], [79.31966641]		Wealth: 86187.28226663524	SA: [0.54125406]		Phone Type: Android
Location: [37.82230684], [78.87213158]		Wealth: 111329.10542935919	SA: [0.17658051]		Phone Type: Android
Location: [38.39700095], [79.03561072]		Wealth: 125925.70069086975	SA: [0.13526333]		Phone Type: Android
Location: [38.29518845], [79.47920596]		Wealth: 94767.84315228695	SA: [0.67211107]		Phone Type: Apple
Location: [37.80740153], [79.42169542]		Wealth: 66381.36550406132	SA: [0.38093855]		Phone Type: Android
Location: [38.12721604], [79.01285371]		Wealth: 111786.88525604364	SA: [0.19142703]		Phone Type: Apple
Location: [37.8560883], [78.96551383]		Wealth: 93949.46936642843	SA: [0.21518692]		Phone Type: Apple
Location: [37.99774182], [78.83088339]		Wealth: 90304.27851229797	SA: [0.59247681]		Phone Type: Apple
Location: [38.32396811], [78.68621011]		Wealth: 76106.08460190665	SA: [0.78382272]		Phone Type: Apple
Location: [37.93617716], [78.79263148]		Wealth: 68383.60438816111	SA: [0.24433892]		Phone Type: Apple
Location: [37.92838371], [78.90833831]		Wealth: 118204.54703094652	SA: [0.13510934]		Phone Type: Apple
Location: [38.12142159], [79.30264804]		Wealth: 106153.59996826224	SA: [0.59769163]		Phone Type: Android
Location: [38.04251216], [79.02142836]		Wealth: 76605.16016589038	SA: [0.05338427]		Phone Type: Apple
Location: [38.14178417], [78.71195612]		Wealth: 86785.83390087936	SA: [0.22396194]		Phone Type: Apple
Location: [37.72667142], [79.6257277]		Wealth: 112285.83539532166	SA: [0.14807312]		Phone Type: Apple
Location: [38.37413158], [78.69701395]		Wealth: 111526.04053120423	SA: [0.67839346]		Phone Type: Android
Location: [37.78875301], [79.24441974]		Wealth: 94209.6149952453	SA: [0.92030863]		Phone Type: Android
Location: [37.57035961], [79.06074601]		Wealth: 116708.18001656697	SA: [0.69523603]		Phone Type: Apple
Location: [38.32320174], [79.42826821]		Wealth: 94837.14375467293	SA: [0.54126667]		Phone Type: Android
Location: [37.64643257], [79.36672614]		Wealth: 120014.7879253325	SA: [0.05197577]		Phone Type: Android
Location: [37.47111681], [79.31806901]		Wealth: 70159.08794761218	SA: [0.97170217]		Phone Type: Apple
Location: [38.15410309], [79.48706631]		Wealth: 89265.19621440077	SA: [0.76270552]		Phone Type: Apple
Location: [38.39259438], [78.90020562]		Wealth: 121698.84777683309	SA: [0.33259415]		Phone Type: Apple
Location: [38.34579715], [79.01253069]		Wealth: 133975.0787463346	SA: [0.1593874]		Phone Type: Apple
Location: [38.06137985], [79.18214756]		Wealth: 92310.86596989296	SA: [0.9059258]		Phone Type: Apple
Location: [38.21947432], [79.0992417]		Wealth: 128798.40514014546	SA: [0.09870676]		Phone Type: Apple
Location: [38.24417285], [78.71651099]		Wealth: 113817.18019216994	SA: [0.30901312]		Phone Type: Android
Location: [38.06935021], [79.40191768]		Wealth: 89327.57179118245	SA: [0.40988831]		Phone Type: Android
Location: [38.03918116], [79.51570238]		Wealth: 102766.13648211656	SA: [0.06470625]		Phone Type: Apple
Location: [37.64320439], [78.7953547]		Wealth: 127085.77073828713	SA: [0.38533735]		Phone Type: Android
Location: [37.60018266], [78.65983833]		Wealth: 132817.33826535015	SA: [0.71908568]		Phone Type: Apple
Location: [38.35681639], [79.56965714]		Wealth: 114587.93024980949	SA: [0.68586952]		Phone Type: Apple
Location: [38.25472268], [79.3470997]		Wealth: 121671.61680465893	SA: [0.49108909]		Phone Type: Apple
Location: [37.78367211], [78.86864039]		Wealth: 75961.46412572692	SA: [0.07203006]		Phone Type: Apple
Location: [38.4146413], [79.23119244]		Wealth: 87393.08284663709	SA: [0.83489335]		Phone Type: Apple
Location: [38.15167886], [79.30590139]		Wealth: 132871.39229478233	SA: [0.6692336]		Phone Type: Android
Location: [37.77057996], [78.99816903]		Wealth: 62278.22262211818	SA: [0.8863635]		Phone Type: Android
Location: [37.64926853], [79.54259846]		Wealth: 100378.78990909274	SA: [0.93614215]		Phone Type: Apple
Location: [37.88807368], [78.74896294]		Wealth: 93190.27782430283	SA: [0.70153673]		Phone Type: Apple
Location: [37.94646269], [79.55046558]		Wealth: 115340.77990666048	SA: [0.84074893]		Phone Type: Android
Location: [38.11359337], [78.88887018]		Wealth: 93088.74863641745	SA: [0.08779908]		Phone Type: Apple
Location: [38.33571077], [78.72510334]		Wealth: 82999.52021722094	SA: [0.75610318]		Phone Type: Android
Location: [37.67414279], [78.79098355]		Wealth: 103269.56240324702	SA: [0.38258896]		Phone Type: Apple
Location: [38.40883458], [78.87491514]		Wealth: 96354.13550734523	SA: [0.82330305]		Phone Type: Apple
Location: [38.17997349], [79.02113544]		Wealth: 87419.65272570298	SA: [0.16622687]		Phone Type: Android
Location: [37.66693615], [79.07600922]		Wealth: 130344.55278978159	SA: [0.43845252]		Phone Type: Android
Location: [37.8464693], [78.93576909]		Wealth: 93732.44079614819	SA: [0.07319447]		Phone Type: Apple
Location: [37.68600403], [79.42241769]		Wealth: 96844.44322192764	SA: [0.3403524]		Phone Type: Android
Location: [38.15989], [79.31155677]		Wealth: 68094.86818577955	SA: [0.32543531]		Phone Type: Android
Location: [37.44293397], [79.40439103]		Wealth: 116213.82910450717	SA: [0.97138442]		Phone Type: Android
Location: [37.97977863], [79.10540152]		Wealth: 73353.5245672639	SA: [0.56885514]		Phone Type: Apple
Location: [37.77729779], [79.61885823]		Wealth: 95255.0957456238	SA: [0.44481704]		Phone Type: Apple
Location: [38.20652641], [79.36631616]		Wealth: 91319.44263923312	SA: [0.75339823]		Phone Type: Android
Location: [38.24084181], [79.06414804]		Wealth: 115964.45681211073	SA: [0.49680772]		Phone Type: Android
Location: [37.81749772], [78.96750565]		Wealth: 82500.10570001515	SA: [0.68690432]		Phone Type: Android
Location: [38.42334648], [78.76141379]		Wealth: 101421.27988449013	SA: [0.31164839]		Phone Type: Android
Location: [37.74240282], [78.72906021]		Wealth: 67086.92194791435	SA: [0.4706344]		Phone Type: Android
Location: [38.3332786], [78.83777925]		Wealth: 51921.71410846223	SA: [0.09093248]		Phone Type: Android
Location: [37.63343998], [78.88126762]		Wealth: 106961.12618187907	SA: [0.38831075]		Phone Type: Android
Location: [37.6221124], [79.29106786]		Wealth: 135486.4555316724	SA: [0.83853705]		Phone Type: Android
Location: [37.58585794], [79.12045215]		Wealth: 59014.431258335775	SA: [0.19372846]		Phone Type: Apple
Location: [38.296125], [79.0446035]		Wealth: 107946.90333523121	SA: [0.16269043]		Phone Type: Android
Location: [38.31880039], [79.53376119]		Wealth: 89578.99281390109	SA: [0.37889572]		Phone Type: Apple
Location: [37.67422822], [79.13615534]		Wealth: 105431.8922973112	SA: [0.46928213]		Phone Type: Android
Location: [38.09927905], [79.26243598]		Wealth: 133599.6785444175	SA: [0.50940863]		Phone Type: Apple
Location: [38.17690948], [78.96589149]		Wealth: 145329.43906469116	SA: [0.13780599]		Phone Type: Android
Location: [37.53029752], [79.65391672]		Wealth: 94770.51425754695	SA: [0.34956365]		Phone Type: Android
Location: [37.95182211], [79.53302704]		Wealth: 77680.55827401957	SA: [0.64231553]		Phone Type: Android
Location: [38.25450584], [79.32689399]		Wealth: 111246.49844951149	SA: [0.30683687]		Phone Type: Android
Location: [38.03582305], [79.07645804]		Wealth: 98774.90794679808	SA: [0.42515359]		Phone Type: Apple
Location: [37.85323343], [79.15117484]		Wealth: 120986.75024048104	SA: [0.22383364]		Phone Type: Android
Location: [37.86365973], [79.28594074]		Wealth: 89122.33939708762	SA: [0.29523495]		Phone Type: Apple
Location: [37.98009203], [79.19070962]		Wealth: 113669.7562623321	SA: [0.44303131]		Phone Type: Android
Location: [37.78347476], [79.4800022]		Wealth: 117373.1428317898	SA: [0.02927071]		Phone Type: Apple
Location: [37.78061677], [79.04033133]		Wealth: 103271.5222443225	SA: [0.54083845]		Phone Type: Apple
Location: [38.2318246], [79.56399958]		Wealth: 116981.14047633272	SA: [0.80902654]		Phone Type: Apple
Location: [37.65672433], [79.35507483]		Wealth: 93249.26580668741	SA: [0.36482973]		Phone Type: Android
Location: [37.5236395], [79.6203026]		Wealth: 65458.736755626196	SA: [0.64295029]		Phone Type: Android
Location: [37.92945384], [79.17383592]		Wealth: 97087.04563202514	SA: [0.88465644]		Phone Type: Apple
Location: [37.59513718], [78.85335104]		Wealth: 149435.87719235106	SA: [0.03583693]		Phone Type: Android
Location: [38.40089823], [79.41113538]		Wealth: 101507.86870194251	SA: [0.54312547]		Phone Type: Apple
Location: [38.41119299], [78.68337563]		Wealth: 87277.11600941794	SA: [0.39602155]		Phone Type: Android
Location: [37.45832618], [79.22290633]		Wealth: 101567.35078728944	SA: [0.23472197]		Phone Type: Apple
Location: [38.08157275], [79.20153651]		Wealth: 111419.0114802078	SA: [0.48660851]		Phone Type: Apple
Location: [37.57406696], [79.49741867]		Wealth: 75490.91009864314	SA: [0.09463116]		Phone Type: Android
Location: [37.56437439], [79.43320299]		Wealth: 86600.33433040605	SA: [0.46450735]		Phone Type: Android
Location: [37.89251799], [78.99546608]		Wealth: 103946.30323856288	SA: [0.56012197]		Phone Type: Apple
Location: [38.38677098], [78.85902946]		Wealth: 102406.94078206159	SA: [0.42946797]		Phone Type: Android
Location: [37.85852128], [78.74343838]		Wealth: 116685.86801874987	SA: [0.33153849]		Phone Type: Android
Location: [38.03317587], [79.00857066]		Wealth: 74475.25926079204	SA: [0.2671786]		Phone Type: Android
Location: [38.00776363], [79.58247753]		Wealth: 113690.46454106958	SA: [0.29597388]		Phone Type: Apple
Location: [37.62119782], [78.76110699]		Wealth: 86941.7943153453	SA: [0.23141889]		Phone Type: Android
Location: [38.41262091], [78.97945874]		Wealth: 94099.55263599235	SA: [0.58384629]		Phone Type: Apple
Location: [38.2335537], [79.06392008]		Wealth: 85074.70236351737	SA: [0.35323228]		Phone Type: Android
Location: [37.80500268], [79.18787291]		Wealth: 127252.58903921433	SA: [0.96179306]		Phone Type: Apple
Location: [37.5762006], [79.35689242]		Wealth: 77252.64741185645	SA: [0.14011843]		Phone Type: Android
Location: [38.36864664], [79.40570621]		Wealth: 101359.11878319191	SA: [0.76608031]		Phone Type: Android
Location: [38.22563145], [79.23786482]		Wealth: 91401.6426808089	SA: [0.62660796]		Phone Type: Android
Location: [37.53388886], [79.41337319]		Wealth: 140349.1203237469	SA: [0.96330374]		Phone Type: Android
Location: [38.26516032], [79.44208732]		Wealth: 105210.45698257658	SA: [0.94299997]		Phone Type: Apple
Location: [37.54164328], [78.76069008]		Wealth: 102353.33065934072	SA: [0.20499995]		Phone Type: Android
Location: [38.22286772], [79.39080553]		Wealth: 120395.82669065314	SA: [0.08777454]		Phone Type: Android
Location: [38.3022928], [78.93064727]		Wealth: 85466.65360645924	SA: [0.19020085]		Phone Type: Android
Location: [37.83465066], [79.10868356]		Wealth: 95963.01291443847	SA: [0.44766954]		Phone Type: Apple
Location: [37.89646397], [79.05289608]		Wealth: 85867.87729413634	SA: [0.65206236]		Phone Type: Android
Location: [37.77993458], [78.79547987]		Wealth: 52642.125996270304	SA: [0.38925021]		Phone Type: Android
Location: [38.09834262], [78.67144584]		Wealth: 97353.23832569289	SA: [0.01750953]		Phone Type: Android
Location: [38.02349732], [78.94672202]		Wealth: 72344.1857768045	SA: [0.18526319]		Phone Type: Android
Location: [37.59035268], [79.21772591]		Wealth: 83689.9864789944	SA: [0.79387627]		Phone Type: Apple
Location: [37.51146598], [79.64387748]		Wealth: 142051.73617058675	SA: [0.35310911]		Phone Type: Apple
Location: [38.36120609], [78.97185955]		Wealth: 99563.01848948891	SA: [0.35038114]		Phone Type: Android
Location: [37.60408153], [79.28833295]		Wealth: 110665.10392819456	SA: [0.06996442]		Phone Type: Apple
Location: [37.85286522], [78.76144662]		Wealth: 102879.25008387459	SA: [0.79725527]		Phone Type: Android
Location: [37.92115161], [79.0564113]		Wealth: 128996.56865051441	SA: [0.74391121]		Phone Type: Apple
Location: [37.59415187], [79.19529845]		Wealth: 128280.25378562234	SA: [0.85206377]		Phone Type: Android
Location: [37.90086094], [79.3609606]		Wealth: 107848.76428011447	SA: [0.30905474]		Phone Type: Apple
Location: [38.12124153], [78.7750534]		Wealth: 58130.4903513709	SA: [0.08866886]		Phone Type: Android
Location: [38.20676384], [79.15370031]		Wealth: 51999.27081045978	SA: [0.05352916]		Phone Type: Android
Location: [38.41733066], [78.72234112]		Wealth: 101353.26102831821	SA: [0.49271114]		Phone Type: Android
Location: [37.6121324], [79.5226167]		Wealth: 79416.44152814287	SA: [0.68557275]		Phone Type: Android
Location: [38.20102279], [78.67607665]		Wealth: 115489.39585317089	SA: [0.25370307]		Phone Type: Apple
Location: [38.11478082], [78.88753806]		Wealth: 118341.64225040826	SA: [0.34968569]		Phone Type: Apple
Location: [37.66530391], [78.94064489]		Wealth: 113431.27124259193	SA: [0.21231092]		Phone Type: Android
Location: [37.74869654], [78.71920585]		Wealth: 81774.00067191143	SA: [0.24534707]		Phone Type: Android
Location: [37.96632063], [78.67718273]		Wealth: 110230.4460299453	SA: [0.92197673]		Phone Type: Android
Location: [37.88325938], [79.52074137]		Wealth: 109898.03977464797	SA: [0.87805619]		Phone Type: Android
Location: [37.60828701], [79.54058053]		Wealth: 83105.95889852151	SA: [0.48923426]		Phone Type: Android
Location: [37.48439449], [79.37059751]		Wealth: 101323.3246771527	SA: [0.42180805]		Phone Type: Android
Location: [37.53708078], [79.52915532]		Wealth: 116209.09340970062	SA: [0.88932004]		Phone Type: Android
Location: [37.90453376], [78.72006767]		Wealth: 117521.75906291377	SA: [0.50622476]		Phone Type: Apple
Location: [37.53170975], [79.62935529]		Wealth: 86167.06662371376	SA: [0.71161182]		Phone Type: Apple
Location: [37.9556351], [78.73923987]		Wealth: 83952.678516027	SA: [0.23954322]		Phone Type: Apple
Location: [37.62112596], [79.29210654]		Wealth: 76128.23958587341	SA: [0.92319725]		Phone Type: Android
Location: [37.88674472], [79.00547525]		Wealth: 101025.10540306747	SA: [0.19898036]		Phone Type: Android
Location: [38.29626169], [78.89515897]		Wealth: 106034.85839557409	SA: [0.82829884]		Phone Type: Android
Location: [37.85426344], [78.70702996]		Wealth: 71627.74475593961	SA: [0.103649]		Phone Type: Apple
Location: [38.05761811], [79.37355673]		Wealth: 73980.7212275965	SA: [0.31424422]		Phone Type: Android
Location: [37.95226894], [79.64363197]		Wealth: 133213.7052846554	SA: [0.5505018]		Phone Type: Apple
Location: [37.97431403], [78.98327928]		Wealth: 101098.07066657883	SA: [0.18981631]		Phone Type: Android
Location: [37.84462015], [79.28435602]		Wealth: 100469.3469455718	SA: [0.39167668]		Phone Type: Apple
Location: [37.79626454], [79.64756777]		Wealth: 152822.23160074695	SA: [0.62868588]		Phone Type: Android
Location: [38.24030021], [79.18286983]		Wealth: 123160.29978112347	SA: [0.95196638]		Phone Type: Android
Location: [38.07514489], [79.0414722]		Wealth: 122525.21235546599	SA: [0.72230256]		Phone Type: Android
Location: [38.41735087], [79.01340743]		Wealth: 121494.87842329433	SA: [0.26329363]		Phone Type: Android
Location: [38.21962716], [79.490424]		Wealth: 110831.4209982979	SA: [0.68471722]		Phone Type: Apple
Location: [37.98621621], [79.35565263]		Wealth: 117579.8877926355	SA: [0.42818753]		Phone Type: Android
Location: [38.12655468], [78.78835084]		Wealth: 152881.94327365156	SA: [0.71728196]		Phone Type: Android
Location: [37.80353626], [79.33882748]		Wealth: 101233.96926840674	SA: [0.56217233]		Phone Type: Android
Location: [37.586827], [78.85372973]		Wealth: 90354.04206242145	SA: [0.55343951]		Phone Type: Android
Location: [37.48778135], [79.02044033]		Wealth: 94727.57685749666	SA: [0.30748294]		Phone Type: Apple
Location: [37.74553812], [79.06802082]		Wealth: 103904.86273727377	SA: [0.80788166]		Phone Type: Apple
Location: [38.2126319], [79.21420028]		Wealth: 92056.97600279859	SA: [0.13534962]		Phone Type: Android
Location: [37.79419731], [78.98475458]		Wealth: 138847.94857942348	SA: [0.90447477]		Phone Type: Apple
Location: [37.93676676], [79.38888553]		Wealth: 124084.48789079138	SA: [0.56323425]		Phone Type: Android
Location: [37.92795679], [79.28735075]		Wealth: 111146.29682863154	SA: [0.12721771]		Phone Type: Android
Location: [37.68180822], [79.11782733]		Wealth: 109299.60774153468	SA: [0.2207316]		Phone Type: Android
Location: [37.47940555], [78.97251142]		Wealth: 93251.7221008908	SA: [0.80320711]		Phone Type: Android
Location: [37.51126107], [79.37363697]		Wealth: 75717.04722650086	SA: [0.77978905]		Phone Type: Android
Location: [37.61305076], [79.26346713]		Wealth: 91569.26865721706	SA: [0.26020148]		Phone Type: Android
Location: [38.34672756], [78.71497765]		Wealth: 94523.057103948	SA: [0.79885047]		Phone Type: Android
Location: [37.65656544], [79.48598816]		Wealth: 91600.52461685122	SA: [0.69062072]		Phone Type: Apple
Location: [38.38048533], [78.90526229]		Wealth: 65599.56267610141	SA: [0.95803016]		Phone Type: Apple
Location: [38.19904611], [79.15706291]		Wealth: 101551.58604069466	SA: [0.81806707]		Phone Type: Android
Location: [38.1481881], [78.86068049]		Wealth: 83676.36353724981	SA: [0.49389876]		Phone Type: Android
Location: [38.0922522], [78.81683482]		Wealth: 111066.74702217472	SA: [0.9799083]		Phone Type: Apple
Location: [38.11567331], [79.12086167]		Wealth: 95472.0518229736	SA: [0.94643046]		Phone Type: Android
Location: [38.12950686], [78.78790319]		Wealth: 94587.6327823867	SA: [0.88136579]		Phone Type: Android
Location: [37.76882982], [79.47773051]		Wealth: 82317.3891236773	SA: [0.95393662]		Phone Type: Apple
Location: [38.04319458], [79.23783315]		Wealth: 91266.21277012074	SA: [0.25641369]		Phone Type: Android
Location: [37.46575615], [78.87617553]		Wealth: 84452.86739263147	SA: [0.26753103]		Phone Type: Android
Location: [37.87863921], [79.34446668]		Wealth: 149029.34834790276	SA: [0.15109273]		Phone Type: Apple
Location: [38.35600441], [78.80023668]		Wealth: 78546.52502151288	SA: [0.97086637]		Phone Type: Android
Location: [37.97141159], [78.68785413]		Wealth: 89575.74446485704	SA: [0.46153524]		Phone Type: Android
Location: [37.68641012], [78.99630037]		Wealth: 75250.89001162011	SA: [0.97922005]		Phone Type: Apple
Location: [37.63138124], [79.54917748]		Wealth: 105747.79946156146	SA: [0.96045472]		Phone Type: Android
Location: [37.65232947], [79.53876938]		Wealth: 142409.27789567917	SA: [0.3486625]		Phone Type: Apple
Location: [37.57819807], [79.6442084]		Wealth: 71692.39836144645	SA: [0.93599231]		Phone Type: Apple
Location: [37.90100395], [78.87875546]		Wealth: 96486.87764898984	SA: [0.34560002]		Phone Type: Android
Location: [38.03705205], [79.44165962]		Wealth: 91304.22183888819	SA: [0.70264014]		Phone Type: Android
Location: [37.90075517], [78.69184869]		Wealth: 150956.0815751793	SA: [0.54051146]		Phone Type: Android
Location: [38.3759837], [79.61551197]		Wealth: 117640.53105903816	SA: [0.64002703]		Phone Type: Android
Location: [37.94189205], [78.76627053]		Wealth: 105031.31782491846	SA: [0.06051721]		Phone Type: Android
Location: [37.96073674], [79.63334208]		Wealth: 96858.84665315044	SA: [0.71255423]		Phone Type: Apple
Location: [37.82909321], [79.1587321]		Wealth: 135688.4622148584	SA: [0.68939134]		Phone Type: Apple
Location: [37.86320324], [79.16578161]		Wealth: 129710.17385402226	SA: [0.73877946]		Phone Type: Android
Location: [37.69427928], [79.49192891]		Wealth: 84425.6767627518	SA: [0.94892697]		Phone Type: Apple
Location: [37.74800695], [78.84516545]		Wealth: 134661.60978528165	SA: [0.36060507]		Phone Type: Android
Location: [37.67759766], [79.30585773]		Wealth: 103694.71324481486	SA: [0.86513521]		Phone Type: Android
Location: [37.61758175], [78.94872434]		Wealth: 88615.54839906612	SA: [0.82190041]		Phone Type: Android
Location: [37.4871405], [79.0949011]		Wealth: 128273.34370488513	SA: [0.83985442]		Phone Type: Apple
Location: [37.60260851], [79.34978293]		Wealth: 92249.65393921497	SA: [0.57095767]		Phone Type: Android
Location: [37.9272829], [79.1504394]		Wealth: 97198.43731421448	SA: [0.13861475]		Phone Type: Android
Location: [37.59497437], [79.07684123]		Wealth: 104453.5937684187	SA: [0.02909138]		Phone Type: Android
Location: [38.35959684], [79.35210617]		Wealth: 76906.71552739563	SA: [0.97414]		Phone Type: Android
